Tahun,Provinsi,Kabupaten/Kota,IPM,Persentase_Miskin
2018,Aceh,Simeulue,64.74,19.78
2018,Aceh,Aceh Singkil,68.02,21.25
2018,Aceh,Aceh Selatan,65.92,14.01
2018,Aceh,Aceh Tenggara,68.67,14.29
2018,Aceh,Aceh Timur,66.82,14.49
2018,Aceh,Aceh Tengah,72.64,15.58
2018,Aceh,Aceh Barat,70.47,19.31
2018,Aceh,Aceh Besar,72.73,14.47
2018,Aceh,Pidie,69.93,20.47
2018,Aceh,Bireuen,71.37,14.31
2018,Aceh,Aceh Utara,68.36,18.27
2018,Aceh,Aceh Barat Daya,65.67,17.1
2018,Aceh,Gayo Lues,65.88,20.7
2018,Aceh,Aceh Tamiang,68.45,14.21
2018,Aceh,Nagan Raya,68.15,18.97
2018,Aceh,Aceh Jaya,68.83,14.16
2018,Aceh,Bener Meriah,72.14,20.13
2018,Aceh,Pidie Jaya,72.12,20.17
2018,Aceh,Kota Banda Aceh,84.37,7.25
2018,Aceh,Kota Sabang,74.82,16.31
2018,Aceh,Kota Langsa,76.34,10.79
2018,Aceh,Kota Lhokseumawe,76.62,11.81
2018,Aceh,Kota Subulussalam,63.48,18.51
2018,Sumatera Utara,Nias,60.82,16.37
2018,Sumatera Utara,Mandailing Natal,65.83,9.58
2018,Sumatera Utara,Tapanuli Selatan,69.1,9.16
2018,Sumatera Utara,Tapanuli Tengah,68.27,13.17
2018,Sumatera Utara,Tapanuli Utara,72.91,9.75
2018,Sumatera Utara,Toba Samosir,74.48,8.67
2018,Sumatera Utara,Labuhan Batu,71.39,8.61
2018,Sumatera Utara,Asahan,69.49,10.25
2018,Sumatera Utara,Simalungun,72.49,9.31
2018,Sumatera Utara,Dairi,70.89,8.2
2018,Sumatera Utara,Karo,73.91,8.67
2018,Sumatera Utara,Deli Serdang,74.92,4.13
2018,Sumatera Utara,Langkat,70.27,10.2
2018,Sumatera Utara,Nias Selatan,60.75,16.65
2018,Sumatera Utara,Humbang Hasundutan,67.96,9.0
2018,Sumatera Utara,Pakpak Bharat,66.63,9.74
2018,Sumatera Utara,Samosir,69.99,13.38
2018,Sumatera Utara,Serdang Bedagai,69.69,8.22
2018,Sumatera Utara,Batu Bara,67.67,12.57
2018,Sumatera Utara,Padang Lawas Utara,68.77,10.06
2018,Sumatera Utara,Padang Lawas,67.59,8.41
2018,Sumatera Utara,Labuhan Batu Selatan,70.98,10.0
2018,Sumatera Utara,Labuhan Batu Utara,71.08,10.12
2018,Sumatera Utara,Nias Utara,61.08,26.56
2018,Sumatera Utara,Nias Barat,60.42,26.72
2018,Sumatera Utara,Kota Sibolga,72.65,12.38
2018,Sumatera Utara,Kota Tanjung Balai,68.0,14.64
2018,Sumatera Utara,Kota Pematang Siantar,77.88,8.7
2018,Sumatera Utara,Kota Tebing Tinggi,74.5,10.27
2018,Sumatera Utara,Kota Medan,80.65,8.25
2018,Sumatera Utara,Kota Binjai,75.21,5.88
2018,Sumatera Utara,Kota Padangsidimpuan,74.38,7.69
2018,Sumatera Utara,Kota Gunungsitoli,68.33,18.44
2018,Sumatera Barat,Kepulauan Mentawai,60.28,14.44
2018,Sumatera Barat,Pesisir Selatan,69.4,7.59
2018,Sumatera Barat,Solok,68.6,8.88
2018,Sumatera Barat,Sijunjung,66.97,7.11
2018,Sumatera Barat,Tanah Datar,71.25,5.32
2018,Sumatera Barat,Padang Pariaman,69.71,8.04
2018,Sumatera Barat,Agam,71.7,6.76
2018,Sumatera Barat,Lima Puluh Kota,69.17,6.99
2018,Sumatera Barat,Pasaman,65.6,7.31
2018,Sumatera Barat,Solok Selatan,68.45,7.07
2018,Sumatera Barat,Dharmasraya,70.86,6.42
2018,Sumatera Barat,Pasaman Barat,67.43,7.34
2018,Sumatera Barat,Kota Padang,82.25,4.7
2018,Sumatera Barat,Kota Solok,77.89,3.3
2018,Sumatera Barat,Kota Sawah Lunto,71.72,2.39
2018,Sumatera Barat,Kota Padang Panjang,77.3,5.88
2018,Sumatera Barat,Kota Bukittinggi,80.11,4.92
2018,Sumatera Barat,Kota Payakumbuh,78.23,5.77
2018,Sumatera Barat,Kota Pariaman,76.26,5.03
2018,Riau,Kuantan Singingi,69.96,9.92
2018,Riau,Indragiri Hulu,69.66,6.3
2018,Riau,Indragiri Hilir,66.51,7.05
2018,Riau,Pelalawan,71.44,9.73
2018,Riau,Siak,73.73,5.44
2018,Riau,Kampar,72.5,8.18
2018,Riau,Rokan Hulu,69.36,10.95
2018,Riau,Bengkalis,72.94,6.22
2018,Riau,Rokan Hilir,68.73,7.06
2018,Riau,Kepulauan Meranti,65.23,27.79
2018,Riau,Kota Pekanbaru,80.66,2.85
2018,Riau,Kota Dumai,74.06,3.71
2018,Jambi,Kerinci,70.59,7.07
2018,Jambi,Merangin,68.81,8.88
2018,Jambi,Sarolangun,69.41,8.73
2018,Jambi,Batang Hari,69.33,10.23
2018,Jambi,Muaro Jambi,68.34,4.05
2018,Jambi,Tanjung Jabung Timur,63.32,12.38
2018,Jambi,Tanjung Jabung Barat,67.13,11.1
2018,Jambi,Tebo,68.67,6.58
2018,Jambi,Bungo,69.42,5.78
2018,Jambi,Kota Jambi,77.41,8.49
2018,Jambi,Kota Sungai Penuh,74.67,2.76
2018,Sumatera Selatan,Ogan Komering Ulu,69.01,12.61
2018,Sumatera Selatan,Ogan Komering Ilir,66.57,15.28
2018,Sumatera Selatan,Muara Enim,68.28,12.56
2018,Sumatera Selatan,Lahat,66.99,16.15
2018,Sumatera Selatan,Musi Rawas,66.18,13.76
2018,Sumatera Selatan,Musi Banyuasin,67.57,16.52
2018,Sumatera Selatan,Banyu Asin,66.4,11.32
2018,Sumatera Selatan,Ogan Komering Ulu Selatan,64.84,10.64
2018,Sumatera Selatan,Ogan Komering Ulu Timur,68.58,10.57
2018,Sumatera Selatan,Ogan Ilir,66.43,13.19
2018,Sumatera Selatan,Empat Lawang,64.81,12.25
2018,Sumatera Selatan,Penukal Abab Lematang Ilir,63.49,13.81
2018,Sumatera Selatan,Musi Rawas Utara,63.75,19.12
2018,Sumatera Selatan,Kota Palembang,77.89,10.95
2018,Sumatera Selatan,Kota Prabumulih,74.04,11.39
2018,Sumatera Selatan,Kota Pagar Alam,67.62,8.77
2018,Sumatera Selatan,Kota Lubuklinggau,74.09,13.02
2018,Bengkulu,Bengkulu Selatan,69.85,18.65
2018,Bengkulu,Rejang Lebong,69.4,16.23
2018,Bengkulu,Bengkulu Utara,68.36,11.81
2018,Bengkulu,Kaur,66.2,19.4
2018,Bengkulu,Seluma,65.99,19.6
2018,Bengkulu,Mukomuko,67.47,11.4
2018,Bengkulu,Lebong,66.28,11.59
2018,Bengkulu,Kepahiang,67.14,14.42
2018,Bengkulu,Bengkulu Tengah,66.65,8.2
2018,Bengkulu,Kota Bengkulu,79.67,18.82
2018,Lampung,Lampung Barat,66.74,13.54
2018,Lampung,Tanggamus,65.67,12.48
2018,Lampung,Lampung Selatan,67.68,14.86
2018,Lampung,Lampung Timur,69.04,15.76
2018,Lampung,Lampung Tengah,69.73,12.62
2018,Lampung,Lampung Utara,67.17,20.85
2018,Lampung,Way Kanan,66.63,13.52
2018,Lampung,Tulangbawang,67.7,9.7
2018,Lampung,Pesawaran,64.97,15.97
2018,Lampung,Pringsewu,69.42,10.5
2018,Lampung,Mesuji,62.88,7.55
2018,Lampung,Tulang Bawang Barat,65.3,8.1
2018,Lampung,Pesisir Barat,62.96,14.98
2018,Lampung,Kota Bandar Lampung,76.63,9.04
2018,Lampung,Kota Metro,76.22,9.14
2018,Kep. Bangka Belitung,Bangka,71.8,5.47
2018,Kep. Bangka Belitung,Belitung,71.7,7.56
2018,Kep. Bangka Belitung,Bangka Barat,68.68,3.05
2018,Kep. Bangka Belitung,Bangka Tengah,69.52,5.81
2018,Kep. Bangka Belitung,Bangka Selatan,65.98,3.7
2018,Kep. Bangka Belitung,Belitung Timur,70.22,7.06
2018,Kep. Bangka Belitung,Kota Pangkal Pinang,77.43,4.95
2018,Kepulauan Riau,Karimun,70.56,6.9
2018,Kepulauan Riau,Bintan,73.41,6.61
2018,Kepulauan Riau,Natuna,72.1,4.68
2018,Kepulauan Riau,Lingga,64.06,13.55
2018,Kepulauan Riau,Kepulauan Anambas,67.53,6.93
2018,Kepulauan Riau,Kota Batam,80.54,5.11
2018,Kepulauan Riau,Kota Tanjung Pinang,78.33,9.24
2018,Dki Jakarta,Kep. Seribu,70.91,11.98
2018,Dki Jakarta,Jakarta Selatan,84.44,2.83
2018,Dki Jakarta,Jakarta Timur,82.06,3.14
2018,Dki Jakarta,Jakarta Pusat,81.01,3.59
2018,Dki Jakarta,Jakarta Barat,80.88,3.39
2018,Dki Jakarta,Jakarta Utara,79.87,5.35
2018,Jawa Barat,Bogor,69.69,7.14
2018,Jawa Barat,Sukabumi,66.05,6.76
2018,Jawa Barat,Cianjur,64.62,9.81
2018,Jawa Barat,Bandung,71.75,6.65
2018,Jawa Barat,Garut,65.42,9.27
2018,Jawa Barat,Tasikmalaya,65.0,9.85
2018,Jawa Barat,Ciamis,69.63,7.22
2018,Jawa Barat,Kuningan,68.55,12.22
2018,Jawa Barat,Cirebon,68.05,10.7
2018,Jawa Barat,Majalengka,66.72,10.79
2018,Jawa Barat,Sumedang,70.99,9.76
2018,Jawa Barat,Indramayu,66.36,11.89
2018,Jawa Barat,Subang,68.31,8.67
2018,Jawa Barat,Purwakarta,69.98,7.99
2018,Jawa Barat,Karawang,69.89,8.06
2018,Jawa Barat,Bekasi,73.49,4.37
2018,Jawa Barat,Bandung Barat,67.46,10.06
2018,Jawa Barat,Pangandaran,67.44,8.12
2018,Jawa Barat,Kota Bogor,75.66,5.93
2018,Jawa Barat,Kota Sukabumi,73.55,7.12
2018,Jawa Barat,Kota Bandung,81.06,3.57
2018,Jawa Barat,Kota Cirebon,74.35,8.88
2018,Jawa Barat,Kota Bekasi,81.04,4.11
2018,Jawa Barat,Kota Depok,80.29,2.14
2018,Jawa Barat,Kota Cimahi,77.56,4.94
2018,Jawa Barat,Kota Tasikmalaya,72.03,12.71
2018,Jawa Barat,Kota Banjar,71.25,5.7
2018,Jawa Tengah,Cilacap,69.56,11.25
2018,Jawa Tengah,Banyumas,71.3,13.5
2018,Jawa Tengah,Purbalingga,68.41,15.62
2018,Jawa Tengah,Banjarnegara,66.54,15.46
2018,Jawa Tengah,Kebumen,68.8,17.47
2018,Jawa Tengah,Purworejo,71.87,11.67
2018,Jawa Tengah,Wonosobo,67.81,17.58
2018,Jawa Tengah,Magelang,69.11,11.23
2018,Jawa Tengah,Boyolali,73.22,10.04
2018,Jawa Tengah,Klaten,74.79,12.96
2018,Jawa Tengah,Sukoharjo,76.07,7.41
2018,Jawa Tengah,Wonogiri,69.37,10.75
2018,Jawa Tengah,Karanganyar,75.54,10.01
2018,Jawa Tengah,Sragen,72.96,13.12
2018,Jawa Tengah,Grobogan,69.32,12.31
2018,Jawa Tengah,Blora,67.95,11.9
2018,Jawa Tengah,Rembang,69.46,15.41
2018,Jawa Tengah,Pati,70.71,9.9
2018,Jawa Tengah,Kudus,74.58,6.98
2018,Jawa Tengah,Jepara,71.38,7.0
2018,Jawa Tengah,Demak,71.26,12.54
2018,Jawa Tengah,Semarang,73.61,7.29
2018,Jawa Tengah,Temanggung,68.83,9.87
2018,Jawa Tengah,Kendal,71.28,9.84
2018,Jawa Tengah,Batang,67.86,8.69
2018,Jawa Tengah,Pekalongan,68.97,10.06
2018,Jawa Tengah,Pemalang,65.67,16.04
2018,Jawa Tengah,Tegal,67.33,7.94
2018,Jawa Tengah,Brebes,65.68,17.17
2018,Jawa Tengah,Kota Magelang,78.31,7.87
2018,Jawa Tengah,Kota Surakarta,81.46,9.08
2018,Jawa Tengah,Kota Salatiga,82.41,4.84
2018,Jawa Tengah,Kota Semarang,82.72,4.14
2018,Jawa Tengah,Kota Pekalongan,74.24,6.75
2018,Jawa Tengah,Kota Tegal,74.44,7.81
2018,D I Yogyakarta,Kulon Progo,73.76,18.3
2018,D I Yogyakarta,Bantul,79.45,13.43
2018,D I Yogyakarta,Gunung Kidul,69.24,17.12
2018,D I Yogyakarta,Sleman,83.42,7.65
2018,D I Yogyakarta,Yogyakarta,86.11,6.98
2018,Jawa Timur,Pacitan,67.33,14.19
2018,Jawa Timur,Ponorogo,69.91,10.36
2018,Jawa Timur,Trenggalek,68.71,12.02
2018,Jawa Timur,Tulungagung,71.99,7.27
2018,Jawa Timur,Blitar,69.93,9.72
2018,Jawa Timur,Kediri,71.07,11.31
2018,Jawa Timur,Malang,69.4,10.37
2018,Jawa Timur,Lumajang,64.83,9.98
2018,Jawa Timur,Jember,65.96,9.98
2018,Jawa Timur,Banyuwangi,70.06,7.8
2018,Jawa Timur,Bondowoso,65.27,14.39
2018,Jawa Timur,Situbondo,66.42,11.82
2018,Jawa Timur,Probolinggo,64.85,18.71
2018,Jawa Timur,Pasuruan,67.41,9.45
2018,Jawa Timur,Sidoarjo,79.5,5.69
2018,Jawa Timur,Mojokerto,72.64,10.08
2018,Jawa Timur,Jombang,71.86,9.56
2018,Jawa Timur,Nganjuk,71.23,12.11
2018,Jawa Timur,Madiun,71.01,11.42
2018,Jawa Timur,Magetan,72.91,10.31
2018,Jawa Timur,Ngawi,69.91,14.83
2018,Jawa Timur,Bojonegoro,67.85,13.16
2018,Jawa Timur,Tuban,67.43,15.31
2018,Jawa Timur,Lamongan,71.97,13.8
2018,Jawa Timur,Gresik,75.28,11.89
2018,Jawa Timur,Bangkalan,62.87,19.59
2018,Jawa Timur,Sampang,61.0,21.21
2018,Jawa Timur,Pamekasan,65.41,14.47
2018,Jawa Timur,Sumenep,65.25,20.16
2018,Jawa Timur,Kota Kediri,77.58,7.68
2018,Jawa Timur,Kota Blitar,77.58,7.44
2018,Jawa Timur,Malang,80.89,4.1
2018,Jawa Timur,Kota Probolinggo,72.53,7.2
2018,Jawa Timur,Kota Pasuruan,74.78,6.77
2018,Jawa Timur,Kota Mojokerto,77.14,5.5
2018,Jawa Timur,Kota Madiun,80.33,4.49
2018,Jawa Timur,Kota Surabaya,81.74,4.88
2018,Jawa Timur,Kota Batu,75.04,3.89
2018,Banten,Pandeglang,64.34,9.61
2018,Banten,Lebak,63.37,8.41
2018,Banten,Tangerang,71.59,5.18
2018,Banten,Serang,65.93,4.3
2018,Banten,Kota Tangerang,77.92,4.76
2018,Banten,Kota Cilegon,72.65,3.25
2018,Banten,Kota Serang,71.68,5.36
2018,Banten,Kota Tangerang Selatan,81.17,1.68
2018,Bali,Jembrana,71.65,5.2
2018,Bali,Tabanan,75.45,4.46
2018,Bali,Badung,80.87,1.98
2018,Bali,Gianyar,76.71,4.19
2018,Bali,Klungkung,70.9,5.86
2018,Bali,Bangli,68.96,4.89
2018,Bali,Karangasem,66.49,6.28
2018,Bali,Buleleng,71.7,5.36
2018,Bali,Kota Denpasar,83.3,2.24
2018,Nusa Tenggara Barat,Lombok Barat,67.18,15.2
2018,Nusa Tenggara Barat,Lombok Tengah,65.36,13.87
2018,Nusa Tenggara Barat,Lombok Timur,65.35,16.55
2018,Nusa Tenggara Barat,Sumbawa,66.77,14.08
2018,Nusa Tenggara Barat,Dompu,66.97,12.4
2018,Nusa Tenggara Barat,Bima,65.62,14.84
2018,Nusa Tenggara Barat,Sumbawa Barat,70.71,14.17
2018,Nusa Tenggara Barat,Lombok Utara,63.83,28.83
2018,Nusa Tenggara Barat,Kota Mataram,78.43,8.96
2018,Nusa Tenggara Barat,Kota Bima,75.04,8.79
2018,Nusa Tenggara Timur,Sumba Barat,62.91,28.51
2018,Nusa Tenggara Timur,Sumba Timur,64.65,30.13
2018,Nusa Tenggara Timur,Kupang,63.55,23.1
2018,Nusa Tenggara Timur,Timor Tengah Selatan,61.58,28.06
2018,Nusa Tenggara Timur,Timor Tengah Utara,62.65,22.31
2018,Nusa Tenggara Timur,Belu,61.86,15.7
2018,Nusa Tenggara Timur,Alor,60.14,21.63
2018,Nusa Tenggara Timur,Lembata,63.96,26.45
2018,Nusa Tenggara Timur,Flores Timur,63.55,11.05
2018,Nusa Tenggara Timur,Sikka,63.89,13.82
2018,Nusa Tenggara Timur,Ende,66.62,24.2
2018,Nusa Tenggara Timur,Ngada,67.1,12.94
2018,Nusa Tenggara Timur,Manggarai,63.32,20.83
2018,Nusa Tenggara Timur,Rote Ndao,61.51,28.08
2018,Nusa Tenggara Timur,Manggarai Barat,62.58,18.14
2018,Nusa Tenggara Timur,Sumba Tengah,60.07,34.85
2018,Nusa Tenggara Timur,Sumba Barat Daya,61.89,28.88
2018,Nusa Tenggara Timur,Nagekeo,65.35,12.98
2018,Nusa Tenggara Timur,Manggarai Timur,59.49,26.5
2018,Nusa Tenggara Timur,Sabu Raijua,55.79,30.83
2018,Nusa Tenggara Timur,Malaka,59.66,16.34
2018,Nusa Tenggara Timur,Kota Kupang,78.84,9.61
2018,Kalimantan Barat,Sambas,66.61,8.55
2018,Kalimantan Barat,Bengkayang,66.85,7.17
2018,Kalimantan Barat,Landak,65.45,11.77
2018,Kalimantan Barat,Mempawah,64.9,5.61
2018,Kalimantan Barat,Sanggau,65.15,4.67
2018,Kalimantan Barat,Ketapang,66.41,10.93
2018,Kalimantan Barat,Sintang,66.07,10.35
2018,Kalimantan Barat,Kapuas Hulu,65.03,9.6
2018,Kalimantan Barat,Sekadau,63.69,6.17
2018,Kalimantan Barat,Melawi,65.05,12.83
2018,Kalimantan Barat,Kayong Utara,61.82,10.08
2018,Kalimantan Barat,Kubu Raya,67.23,5.07
2018,Kalimantan Barat,Kota Pontianak,78.56,5.0
2018,Kalimantan Barat,Kota Singkawang,71.08,5.12
2018,Kalimantan Tengah,Kotawaringin Barat,72.46,4.27
2018,Kalimantan Tengah,Kotawaringin Timur,70.56,6.21
2018,Kalimantan Tengah,Kapuas,68.68,5.2
2018,Kalimantan Tengah,Barito Selatan,69.73,4.55
2018,Kalimantan Tengah,Barito Utara,69.72,5.0
2018,Kalimantan Tengah,Sukamara,67.52,3.19
2018,Kalimantan Tengah,Lamandau,69.7,3.15
2018,Kalimantan Tengah,Seruyan,67.04,7.43
2018,Kalimantan Tengah,Katingan,67.91,5.22
2018,Kalimantan Tengah,Pulang Pisau,67.54,4.51
2018,Kalimantan Tengah,Gunung Mas,70.23,5.1
2018,Kalimantan Tengah,Barito Timur,70.82,6.56
2018,Kalimantan Tengah,Murung Raya,67.56,6.28
2018,Kalimantan Tengah,Kota Palangka Raya,80.34,3.47
2018,Kalimantan Selatan,Tanah Laut,68.49,4.4
2018,Kalimantan Selatan,Kota Baru,68.32,4.52
2018,Kalimantan Selatan,Banjar,68.32,2.7
2018,Kalimantan Selatan,Barito Kuala,65.91,4.56
2018,Kalimantan Selatan,Tapin,69.53,3.7
2018,Kalimantan Selatan,Hulu Sungai Selatan,68.41,5.21
2018,Kalimantan Selatan,Hulu Sungai Tengah,68.32,6.01
2018,Kalimantan Selatan,Hulu Sungai Utara,65.06,6.38
2018,Kalimantan Selatan,Tabalong,71.14,5.95
2018,Kalimantan Selatan,Tanah Bumbu,70.05,4.88
2018,Kalimantan Selatan,Balangan,67.88,5.59
2018,Kalimantan Selatan,Kota Banjarmasin,76.83,4.18
2018,Kalimantan Selatan,Kota Banjar Baru,78.83,4.19
2018,Kalimantan Timur,Paser,71.61,9.03
2018,Kalimantan Timur,Kutai Barat,70.69,9.15
2018,Kalimantan Timur,Kutai Kartanegara,73.15,7.41
2018,Kalimantan Timur,Kutai Timur,72.56,9.22
2018,Kalimantan Timur,Berau,74.01,5.04
2018,Kalimantan Timur,Penajam Paser Utara,71.13,7.4
2018,Kalimantan Timur,Mahakam Ulu,66.67,11.62
2018,Kalimantan Timur,Kota Balikpapan,79.81,2.64
2018,Kalimantan Timur,Kota Samarinda,79.93,4.59
2018,Kalimantan Timur,Kota Bontang,79.86,4.67
2018,Kalimantan Utara,Malinau,71.74,7.68
2018,Kalimantan Utara,Bulungan,71.23,9.44
2018,Kalimantan Utara,Tana Tidung,67.05,5.08
2018,Kalimantan Utara,Nunukan,65.67,6.71
2018,Kalimantan Utara,Kota Tarakan,75.69,6.15
2018,Sulawesi Utara,Bolaang Mongondow,66.91,7.67
2018,Sulawesi Utara,Minahasa,74.97,7.3
2018,Sulawesi Utara,Kepulauan Sangihe,69.67,11.82
2018,Sulawesi Utara,Kepulauan Talaud,68.32,9.5
2018,Sulawesi Utara,Minahasa Selatan,70.86,9.34
2018,Sulawesi Utara,Minahasa Utara,73.05,6.99
2018,Sulawesi Utara,Bolaang Mongondow Utara,66.32,8.64
2018,Sulawesi Utara,Siau Tagulandang Biaro,66.75,9.87
2018,Sulawesi Utara,Minahasa Tenggara,69.66,13.29
2018,Sulawesi Utara,Bolaang Mongondow Selatan,64.49,13.6
2018,Sulawesi Utara,Bolaang Mongondow Timur,65.21,6.03
2018,Sulawesi Utara,Kota Manado,78.41,5.38
2018,Sulawesi Utara,Kota Bitung,73.27,6.67
2018,Sulawesi Utara,Kota Tomohon,75.78,5.95
2018,Sulawesi Utara,Kota Kotamobagu,72.55,5.96
2018,Sulawesi Tengah,Banggai Kepulauan,64.68,15.65
2018,Sulawesi Tengah,Banggai,69.85,9.12
2018,Sulawesi Tengah,Morowali,71.14,14.34
2018,Sulawesi Tengah,Poso,70.68,16.71
2018,Sulawesi Tengah,Donggala,65.14,18.03
2018,Sulawesi Tengah,Toli-Toli,64.6,13.66
2018,Sulawesi Tengah,Buol,67.3,16.08
2018,Sulawesi Tengah,Parigi Moutong,64.85,17.41
2018,Sulawesi Tengah,Tojo Una-Una,63.38,18.27
2018,Sulawesi Tengah,Sigi,67.66,12.6
2018,Sulawesi Tengah,Banggai Laut,64.8,16.32
2018,Sulawesi Tengah,Morowali Utara,67.95,15.53
2018,Sulawesi Tengah,Kota Palu,80.91,6.58
2018,Sulawesi Selatan,Kepulauan Selayar,66.04,13.13
2018,Sulawesi Selatan,Bulukumba,67.7,7.48
2018,Sulawesi Selatan,Bantaeng,67.76,9.23
2018,Sulawesi Selatan,Jeneponto,63.33,15.48
2018,Sulawesi Selatan,Takalar,66.07,9.0
2018,Sulawesi Selatan,Gowa,68.87,7.83
2018,Sulawesi Selatan,Sinjai,66.24,9.28
2018,Sulawesi Selatan,Maros,68.94,10.31
2018,Sulawesi Selatan,Pangkajene dan Kepulauan,67.71,15.1
2018,Sulawesi Selatan,Barru,70.05,9.04
2018,Sulawesi Selatan,Bone,65.04,10.55
2018,Sulawesi Selatan,Soppeng,67.6,7.5
2018,Sulawesi Selatan,Wajo,68.57,7.5
2018,Sulawesi Selatan,Sidenreng Rappang,70.6,5.16
2018,Sulawesi Selatan,Pinrang,70.62,8.81
2018,Sulawesi Selatan,Enrekang,72.15,12.49
2018,Sulawesi Selatan,Luwu,69.6,13.36
2018,Sulawesi Selatan,Tana Toraja,67.66,12.75
2018,Sulawesi Selatan,Luwu Utara,68.79,13.69
2018,Sulawesi Selatan,Luwu Timur,72.16,7.23
2018,Sulawesi Selatan,Toraja Utara,68.49,13.37
2018,Sulawesi Selatan,Kota Makasar,81.73,4.41
2018,Sulawesi Selatan,Kota Parepare,77.19,5.59
2018,Sulawesi Selatan,Kota Palopo,77.3,7.94
2018,Sulawesi Tenggara,Buton,65.08,13.67
2018,Sulawesi Tenggara,Muna,68.47,13.19
2018,Sulawesi Tenggara,Konawe,70.72,13.48
2018,Sulawesi Tenggara,Kolaka,72.07,12.51
2018,Sulawesi Tenggara,Konawe Selatan,67.51,10.95
2018,Sulawesi Tenggara,Bombana,65.04,11.05
2018,Sulawesi Tenggara,Wakatobi,68.52,14.85
2018,Sulawesi Tenggara,Kolaka Utara,68.44,14.3
2018,Sulawesi Tenggara,Buton Utara,67.13,14.93
2018,Sulawesi Tenggara,Konawe Utara,68.5,14.22
2018,Sulawesi Tenggara,Kolaka Timur,65.53,13.82
2018,Sulawesi Tenggara,Konawe Kepulauan,64.36,17.48
2018,Sulawesi Tenggara,Muna Barat,64.11,14.17
2018,Sulawesi Tenggara,Buton Tengah,63.46,14.88
2018,Sulawesi Tenggara,Buton Selatan,63.47,14.82
2018,Sulawesi Tenggara,Kota Kendari,82.22,4.69
2018,Sulawesi Tenggara,Kota Baubau,74.67,7.57
2018,Gorontalo,Boalemo,64.99,20.33
2018,Gorontalo,Gorontalo,65.78,19.84
2018,Gorontalo,Pohuwato,64.44,19.4
2018,Gorontalo,Bone Bolango,69.06,17.4
2018,Gorontalo,Gorontalo Utara,64.06,18.54
2018,Gorontalo,Kota Gorontalo,76.53,5.57
2018,Sulawesi Barat,Majene,66.01,13.79
2018,Sulawesi Barat,Polewali Mandar,63.14,15.97
2018,Sulawesi Barat,Mamasa,64.66,13.38
2018,Sulawesi Barat,Mamuju,67.11,7.18
2018,Sulawesi Barat,Mamuju Utara,66.6,4.53
2018,Sulawesi Barat,Mamuju Tengah,64.43,7.14
2018,Maluku,Maluku Tenggara Barat,62.39,28.08
2018,Maluku,Maluku Tenggara,65.53,23.27
2018,Maluku,Maluku Tengah,70.6,20.11
2018,Maluku,Buru,68.25,17.03
2018,Maluku,Kepulauan Aru,63.12,27.12
2018,Maluku,Seram Bagian Barat,65.14,25.62
2018,Maluku,Seram Bagian Timur,62.98,23.62
2018,Maluku,Maluku Barat Daya,60.64,30.2
2018,Maluku,Buru Selatan,63.62,16.31
2018,Maluku,Kota Ambon,80.24,4.72
2018,Maluku,Kota Tual,67.21,23.42
2018,Maluku Utara,Halmahera Barat,64.54,8.74
2018,Maluku Utara,Halmahera Tengah,64.66,13.94
2018,Maluku Utara,Kepulauan Sula,62.96,8.89
2018,Maluku Utara,Halmahera Selatan,63.39,4.8
2018,Maluku Utara,Halmahera Utara,67.3,4.51
2018,Maluku Utara,Halmahera Timur,66.2,15.02
2018,Maluku Utara,Pulau Morotai,61.39,7.16
2018,Maluku Utara,Pulau Taliabu,59.67,7.35
2018,Maluku Utara,Kota Ternate,79.13,3.0
2018,Maluku Utara,Kota Tidore Kepulauan,69.89,5.95
2018,Papua Barat,Fakfak,66.99,24.31
2018,Papua Barat,Kaimana,63.67,16.65
2018,Papua Barat,Teluk Wondama,58.86,33.32
2018,Papua Barat,Teluk Bintuni,63.13,31.3
2018,Papua Barat,Manokwari,71.17,22.21
2018,Papua Barat,Sorong Selatan,61.01,19.14
2018,Papua Barat,Sorong,64.32,30.19
2018,Papua Barat,Raja Ampat,62.84,17.8
2018,Papua Barat,Tambrauw,51.95,34.59
2018,Papua Barat,Maybrat,58.16,32.89
2018,Papua Barat,Manokwari Selatan,58.84,30.87
2018,Papua Barat,Pegunungan Arfak,55.31,35.72
2018,Papua Barat,Kota Sorong,77.35,15.85
2018,Papua,Merauke,69.38,10.54
2018,Papua,Jayawijaya,56.82,38.66
2018,Papua,Jayapura,71.25,13.44
2018,Papua,Nabire,67.7,25.17
2018,Papua,Kepulauan Yapen,67.0,27.17
2018,Papua,Biak Numfor,71.96,25.72
2018,Papua,Paniai,55.83,37.35
2018,Papua,Puncak Jaya,47.39,36.27
2018,Papua,Mimika,73.15,14.55
2018,Papua,Boven Digoel,60.83,20.35
2018,Papua,Mappi,57.72,25.64
2018,Papua,Asmat,49.37,27.41
2018,Papua,Yahukimo,48.51,39.25
2018,Papua,Pegunungan Bintang,44.22,30.75
2018,Papua,Tolikara,48.85,33.14
2018,Papua,Sarmi,63.0,14.51
2018,Papua,Keerom,65.75,16.9
2018,Papua,Waropen,64.8,30.53
2018,Papua,Supiori,61.84,39.22
2018,Papua,Mamberamo Raya,51.24,30.1
2018,Papua,Nduga,29.42,38.13
2018,Papua,Lanny Jaya,47.34,40.06
2018,Papua,Mamberamo Tengah,46.41,37.02
2018,Papua,Yalimo,47.13,35.45
2018,Papua,Puncak,41.81,38.15
2018,Papua,Dogiyai,54.44,30.48
